# DTStamp_FHdata_calc_accn_t (tangential acceleration) 2023-06-05 10:43:10 10204569 
# N[1] rtime[2], u[3], u_next[4], curr_alpha[5], curr_beta[6], curr_norm_accn[7], min_tang_accn[8], curr_tang_accn[9], max_tang_accn[10] eps[11] rho[12] check_tang_accn[13] 
    31     0.031000  0.001225170  0.000039271 -0.381668748 -0.924299176  0.000000000000000000 -32.457023409   2.164915279  32.457023409  0.000000081890557    22.592248  2.164915279188023 
    32     0.032000  0.001264441  0.000039256 -0.382627340 -0.923902765  0.000000000000000000 -32.470949487   2.233295774  32.470949487  0.000000081830903    22.603724  2.233295773711196 
    33     0.033000  0.001303697  0.000039241 -0.383584797 -0.923505660  0.000000000000000000 -32.484911902   2.303116730  32.484911902  0.000000081771482    22.615171  2.303116729590451 
    34     0.034000  0.001342938  0.000039226 -0.384541119 -0.923107864  0.000000000000000000 -32.498910671   2.374381467  32.498910671  0.000000081712293    22.626590  2.374381466981559 
    35     0.035000  0.001382164  0.000039211 -0.385496309 -0.922709378  0.000000000000000000 -32.512945810   2.447092206  32.512945810  0.000000081653334    22.637980  2.447092205859994 
    36     0.036000  0.001421375  0.000039196 -0.386450369 -0.922310204  0.000000000000000000 -32.527017337   2.521250143  32.527017337  0.000000081594605    22.649342  2.521250143466769 
    37     0.037000  0.001460572  0.000039181 -0.387403300 -0.921910344  0.000000000000000000 -32.541125270   2.596855472  32.541125270  0.000000081536106    22.660676  2.596855472056417 
    38     0.038000  0.001499753  0.000039167 -0.388355106 -0.921509800  0.000000000000000000 -32.555269626   2.673907271  32.555269626  0.000000081477835    22.671981  2.673907270569833 
    39     0.039000  0.001538920  0.000039152 -0.389305789 -0.921108573  0.000000000000000000 -32.569450425   2.752403616  32.569450425  0.000000081419792    22.683258  2.752403615563434 
    40     0.040000  0.001578072  0.000039137 -0.390255349 -0.920706665 -0.000000000000909495 -32.583667684   2.832341381  32.583667684  0.000000081361976    22.694507  2.832341381387451 
    41     0.041000  0.001617209  0.000039123 -0.391203790 -0.920304077 -0.000000000000909495 -32.597921424   2.913716420  32.597921424  0.000000081304386    22.705727  2.913716419579035 
    42     0.042000  0.001656331  0.000039108 -0.392151113 -0.919900812  0.000000000000000000 -32.612211664   2.996523423  32.612211664  0.000000081247022    22.716920  2.996523423237751 
    43     0.043000  0.001695439  0.000039093 -0.393097321 -0.919496871  0.000000000000000000 -32.626538423   3.080755915  32.626538423  0.000000081189882    22.728084  3.080755915308708 
    44     0.044000  0.001734533  0.000039079 -0.394042415 -0.919092256  0.000000000000000000 -32.640901723   3.166406366  32.640901723  0.000000081132966    22.739220  3.166406366328478 
    45     0.045000  0.001773612  0.000039065 -0.394986398 -0.918686968  0.000000000000909495 -32.655301583   3.253465906  32.655301583  0.000000081076274    22.750327  3.253465906211950 
    46     0.046000  0.001812676  0.000039050 -0.395929272 -0.918281009  0.000000000000909495 -32.669738026   3.341924825  32.669738026  0.000000081019803    22.761407  3.341924824553186 
    47     0.047000  0.001851727  0.000039036 -0.396871038 -0.917874381  0.000000000000000000 -32.684211072   3.431771907  32.684211072  0.000000080963555    22.772458  3.431771906628509 
    48     0.048000  0.001890763  0.000039022 -0.397811699 -0.917467085 -0.000000000000909495 -32.698720744   3.522994842  32.698720744  0.000000080907528    22.783482  3.522994842260707 
    49     0.049000  0.001929784  0.000039007 -0.398751257 -0.917059123  0.000000000000909495 -32.713267064   3.615580344  32.713267064  0.000000080851721    22.794477  3.615580343819799 
    50     0.050000  0.001968792  0.000038993 -0.399689714 -0.916650496  0.000000000000000000 -32.727850054   3.709513727  32.727850054  0.000000080796133    22.805445  3.709513726954397 
    51     0.051000  0.002007785  0.000038979 -0.400627071 -0.916241207  0.000000000000000000 -32.742469738   3.804779198  32.742469738  0.000000080740764    22.816384  3.804779197537842 
    52     0.052000  0.002046764  0.000038965 -0.401563331 -0.915831257  0.000000000000000000 -32.757126139   3.901359845  32.757126139  0.000000080685613    22.827295  3.901359844769261 
    53     0.053000  0.002085729  0.000038951 -0.402498496 -0.915420647  0.000000000000000000 -32.771819280   3.999237441  32.771819280  0.000000080630680    22.838179  3.999237441397935 
    54     0.054000  0.002124680  0.000038937 -0.403432568 -0.915009379  0.000000000000909495 -32.786549187   4.098392763  32.786549187  0.000000080575963    22.849034  4.098392763114300 
    55     0.055000  0.002163617  0.000038923 -0.404365549 -0.914597454  0.000000000000000000 -32.801315883   4.198805247  32.801315883  0.000000080521463    22.859862  4.198805246516391 
    56     0.056000  0.002202540  0.000038909 -0.405297440 -0.914184875 -0.000000000000909495 -32.816119393   4.300453454  32.816119393  0.000000080467177    22.870662  4.300453454481684 
    57     0.057000  0.002241449  0.000038895 -0.406228244 -0.913771642 -0.000000000000909495 -32.830959744   4.403314290  32.830959744  0.000000080413106    22.881434  4.403314290464699 
    58     0.058000  0.002280345  0.000038882 -0.407157962 -0.913357758  0.000000000000909495 -32.845836960   4.507364212  32.845836960  0.000000080359249    22.892178  4.507364212280734 
    59     0.059000  0.002319226  0.000038868 -0.408086597 -0.912943223  0.000000000000000000 -32.860751067   4.612578035  32.860751067  0.000000080305605    22.902894  4.612578035143117 
    60     0.060000  0.002358094  0.000038854 -0.409014151 -0.912528040  0.000000000000000000 -32.875702093   4.718929584  32.875702093  0.000000080252174    22.913583  4.718929584306392 
    61     0.061000  0.002396948  0.000038840 -0.409940626 -0.912112210  0.000000000000000000 -32.890690063   4.826391715  32.890690063  0.000000080198954    22.924244  4.826391714794653 
    62     0.062000  0.002435789  0.000038827 -0.410866022 -0.911695734  0.000000000000000000 -32.905715006   4.934936130  32.905715006  0.000000080145946    22.934877  4.934936129727091 
    63     0.063000  0.002474615  0.000038813 -0.411790344 -0.911278614 -0.000000000000909495 -32.920776948   5.044533487  32.920776948  0.000000080093148    22.945482  5.044533487019054 
    64     0.064000  0.002513429  0.000038800 -0.412713591 -0.910860852  0.000000000000000000 -32.935875917   5.155153360  32.935875917  0.000000080040560    22.956060  5.155153359504117 
    65     0.065000  0.002552229  0.000038786 -0.413635767 -0.910442449  0.000000000000909495 -32.951011943   5.266764349  32.951011943  0.000000079988181    22.966610  5.266764349107028 
    66     0.066000  0.002591015  0.000038773 -0.414556873 -0.910023406  0.000000000000000000 -32.966185052   5.379334113  32.966185052  0.000000079936010    22.977133  5.379334113482070 
    67     0.067000  0.002629788  0.000038760 -0.415476911 -0.909603725 -0.000000000000909495 -32.981395276   5.492829492  32.981395276  0.000000079884047    22.987628  5.492829492156570 
    68     0.068000  0.002668548  0.000038746 -0.416395883 -0.909183408  0.000000000000909495 -32.996642643   5.607215831  32.996642643  0.000000079832291    22.998096  5.607215830845807 
    69     0.069000  0.002707294  0.000038733 -0.417313791 -0.908762455 -0.000000000000909495 -33.011927182   5.722458156  33.011927182  0.000000079780742    23.008535  5.722458156444649 
    70     0.070000  0.002746027  0.000038720 -0.418230636 -0.908340869  0.000000000000909495 -33.027248925   5.838520391  33.027248925  0.000000079729398    23.018948  5.838520390510888 
    71     0.071000  0.002784747  0.000038707 -0.419146422 -0.907918651  0.000000000000000000 -33.042607901   5.955365646  33.042607901  0.000000079678260    23.029333  5.955365645891470 
    72     0.072000  0.002823453  0.000038693 -0.420061148 -0.907495803  0.000000000000000000 -33.058004142   6.072955852  33.058004142  0.000000079627326    23.039690  6.072955851943062 
    73     0.073000  0.002862147  0.000038680 -0.420974818 -0.907072325  0.000000000000000000 -33.073437678   6.191253035  33.073437678  0.000000079576596    23.050020  6.191253035496058 
    74     0.074000  0.002900827  0.000038667 -0.421887434 -0.906648219 -0.000000000000909495 -33.088908542   6.310217231  33.088908542  0.000000079526070    23.060323  6.310217230758363 
    75     0.075000  0.002939495  0.000038654 -0.422798996 -0.906223487  0.000000000000000000 -33.104416766   6.429808833  33.104416766  0.000000079475746    23.070598  6.429808833153527 
    76     0.076000  0.002978149  0.000038641 -0.423709508 -0.905798130  0.000000000000909495 -33.119962381   6.549987064  33.119962381  0.000000079425624    23.080846  6.549987064354973 
    77     0.077000  0.003016790  0.000038629 -0.424618970 -0.905372150  0.000000000000000000 -33.135545422   6.670710412  33.135545422  0.000000079375703    23.091067  6.670710412246011 
    78     0.078000  0.003055419  0.000038616 -0.425527385 -0.904945548 -0.000000000000909495 -33.151165920   6.791936986  33.151165920  0.000000079325983    23.101260  6.791936986432212 
    79     0.079000  0.003094035  0.000038603 -0.426434755 -0.904518325  0.000000000000000000 -33.166823910   6.913624005  33.166823910  0.000000079276463    23.111426  6.913624005285556 
    80     0.080000  0.003132638  0.000038590 -0.427341081 -0.904090483 -0.000000000000909495 -33.182519425   7.035728642  33.182519425  0.000000079227143    23.121565  7.035728641964611 
    81     0.081000  0.003171228  0.000038577 -0.428246365 -0.903662023  0.000000000000000000 -33.198252499   7.158206853  33.198252499  0.000000079178021    23.131676  7.158206852993120 
    82     0.082000  0.003209805  0.000038565 -0.429150609 -0.903232946  0.000000000000000000 -33.214023168   7.281014988  33.214023168  0.000000079129098    23.141761  7.281014988492540 
    83     0.083000  0.003248370  0.000038552 -0.430053814 -0.902803255  0.000000000000000000 -33.229831466   7.404108157  33.229831466  0.000000079080373    23.151818  7.404108157158695 
    84     0.084000  0.003286922  0.000038540 -0.430955984 -0.902372950  0.000000000000000000 -33.245677429   7.527441480  33.245677429  0.000000079031844    23.161848  7.527441480375763 
    85     0.085000  0.003325461  0.000038527 -0.431857119 -0.901942032  0.000000000000909495 -33.261561092   7.650969653  33.261561092  0.000000078983513    23.171851  7.650969652831796 
    86     0.086000  0.003363988  0.000038515 -0.432757220 -0.901510504  0.000000000000000000 -33.277482492   7.774647467  33.277482492  0.000000078935377    23.181826  7.774647467225559 
    87     0.087000  0.003402503  0.000038502 -0.433656291 -0.901078366  0.000000000000909495 -33.293441664   7.898428091  33.293441664  0.000000078887436    23.191775  7.898428090672371 
    88     0.088000  0.003441005  0.000038490 -0.434554333 -0.900645619  0.000000000000000000 -33.309438647   8.022266706  33.309438647  0.000000078839690    23.201696  8.022266706039504 
    89     0.089000  0.003479495  0.000038477 -0.435451347 -0.900212266  0.000000000000000000 -33.325473476   8.146116281  33.325473476  0.000000078792138    23.211591  8.146116281414262 
    90     0.090000  0.003517972  0.000038465 -0.436347336 -0.899778307  0.000000000000909495 -33.341546190   8.269930205  33.341546190  0.000000078744780    23.221458  8.269930205067332 
    91     0.091000  0.003556437  0.000038453 -0.437242300 -0.899343745 -0.000000000000909495 -33.357656827   8.393662083  33.357656827  0.000000078697615    23.231299  8.393662083143738 
    92     0.092000  0.003594890  0.000038440 -0.438136243 -0.898908579  0.000000000000000000 -33.373805425   8.517265623  33.373805425  0.000000078650642    23.241112  8.517265622926317 
    93     0.093000  0.003633330  0.000038428 -0.439029165 -0.898472811  0.000000000000000000 -33.389992022   8.640693847  33.389992022  0.000000078603860    23.250899  8.640693846999225 
    94     0.094000  0.003671758  0.000038416 -0.439921068 -0.898036444  0.000000000000909495 -33.406216658   8.763900084  33.406216658  0.000000078557271    23.260659  8.763900083963883 
    95     0.095000  0.003710175  0.000038404 -0.440811954 -0.897599477  0.000000000000000000 -33.422479373   8.886838729  33.422479373  0.000000078510871    23.270391  8.886838728840329 
    96     0.096000  0.003748579  0.000038392 -0.441701826 -0.897161912 -0.000000000000909495 -33.438780205   9.009461755  33.438780205  0.000000078464662    23.280097  9.009461755406178 
    97     0.097000  0.003786971  0.000038380 -0.442590683 -0.896723752  0.000000000000000000 -33.455119196   9.131723360  33.455119196  0.000000078418643    23.289776  9.131723359996235 
    98     0.098000  0.003825351  0.000038368 -0.443478530 -0.896284996  0.000000000000909495 -33.471496385   9.253577744  33.471496385  0.000000078372812    23.299428  9.253577743941532 
    99     0.099000  0.003863719  0.000038356 -0.444365366 -0.895845646  0.000000000000000000 -33.487911814   9.374979165  33.487911814  0.000000078327170    23.309054  9.374979165300944 
   100     0.100000  0.003902075  0.000038344 -0.445251193 -0.895405704 -0.000000000000909495 -33.504365524   9.495881067  33.504365524  0.000000078281716    23.318652  9.495881066966637 
   101     0.101000  0.003940419  0.000038332 -0.446136015 -0.894965171 -0.000000000000909495 -33.520857557   9.616238175  33.520857557  0.000000078236449    23.328224  9.616238174850523 
   102     0.102000  0.003978752  0.000038321 -0.447019831 -0.894524047  0.000000000000909495 -33.537387954   9.736006037  33.537387954  0.000000078191369    23.337769  9.736006036977439 
   103     0.103000  0.004017072  0.000038309 -0.447902644 -0.894082335  0.000000000000000000 -33.553956759   9.855139466  33.553956759  0.000000078146476    23.347288  9.855139465656082 
   104     0.104000  0.004055381  0.000038297 -0.448784456 -0.893640035  0.000000000000909495 -33.570564013   9.973593825  33.570564013  0.000000078101768    23.356779  9.973593824575188 
   105     0.105000  0.004093679  0.000038286 -0.449665268 -0.893197149  0.000000000000000000 -33.587209760  10.091325416  33.587209760  0.000000078057245    23.366244 10.091325416415609 
   106     0.106000  0.004131964  0.000038274 -0.450545082 -0.892753678  0.000000000000000000 -33.603894044  10.208291242  33.603894044  0.000000078012907    23.375683 10.208291241821598 
   107     0.107000  0.004170238  0.000038262 -0.451423899 -0.892309623  0.000000000000000000 -33.620616908  10.324447065  33.620616908  0.000000077968753    23.385095 10.324447065337472 
   108     0.108000  0.004208500  0.000038251 -0.452301722 -0.891864986  0.000000000000000000 -33.637378397  10.439752457  33.637378397  0.000000077924782    23.394480 10.439752457011119 
   109     0.109000  0.004246751  0.000038239 -0.453178551 -0.891419767  0.000000000000000000 -33.654178555  10.554162696  33.654178555  0.000000077880995    23.403838 10.554162695701640 
   110     0.110000  0.004284991  0.000038228 -0.454054389 -0.890973968  0.000000000000909495 -33.671017428  10.667639832  33.671017428  0.000000077837390    23.413170 10.667639832015018 
   111     0.111000  0.004323218  0.000038216 -0.454929238 -0.890527590  0.000000000000000000 -33.687895060  10.780140584  33.687895060  0.000000077793967    23.422476 10.780140583598552 
   112     0.112000  0.004361435  0.000038205 -0.455803098 -0.890080634  0.000000000000000000 -33.704811497  10.891625088  33.704811497  0.000000077750726    23.431755 10.891625087577793 
   113     0.113000  0.004399640  0.000038194 -0.456675972 -0.889633102  0.000000000000909495 -33.721766786  11.002055943  33.721766786  0.000000077707666    23.441007 11.002055943269085 
   114     0.114000  0.004437834  0.000038183 -0.457547861 -0.889184995 -0.000000000000909495 -33.738760973  11.111392515  33.738760973  0.000000077664786    23.450233 11.111392515426033 
   115     0.115000  0.004476016  0.000038171 -0.458418767 -0.888736313  0.000000000000000000 -33.755794105  11.219597731  33.755794105  0.000000077622087    23.459433 11.219597731271568 
   116     0.116000  0.004514188  0.000038160 -0.459288691 -0.888287058  0.000000000000909495 -33.772866230  11.326634676  33.772866230  0.000000077579566    23.468606 11.326634675953850 
   117     0.117000  0.004552348  0.000038149 -0.460157635 -0.887837232  0.000000000000000000 -33.789977393  11.432466042  33.789977393  0.000000077537225    23.477753 11.432466042417433 
   118     0.118000  0.004590497  0.000038138 -0.461025601 -0.887386835  0.000000000000000000 -33.807127645  11.537056839  33.807127645  0.000000077495063    23.486873 11.537056838807013 
   119     0.119000  0.004628635  0.000038127 -0.461892591 -0.886935868  0.000000000000909495 -33.824317033  11.640371578  33.824317033  0.000000077453078    23.495967 11.640371578436559 
   120     0.120000  0.004666761  0.000038116 -0.462758605 -0.886484333  0.000000000000000000 -33.841545605  11.742377907  33.841545605  0.000000077411271    23.505035 11.742377906960977 
   121     0.121000  0.004704877  0.000038105 -0.463623646 -0.886032231  0.000000000000909495 -33.858813411  11.843041120  33.858813411  0.000000077369640    23.514076 11.843041120104147 
   122     0.122000  0.004742982  0.000038094 -0.464487715 -0.885579563  0.000000000000000000 -33.876120501  11.942328985  33.876120501  0.000000077328187    23.523091 11.942328985074635 
   123     0.123000  0.004781076  0.000038083 -0.465350813 -0.885126330  0.000000000001818989 -33.893466923  12.040211430  33.893466923  0.000000077286909    23.532080 12.040211429526492 
   124     0.124000  0.004819158  0.000038072 -0.466212943 -0.884672534  0.000000000000000000 -33.910852730  12.136657415  33.910852730  0.000000077245807    23.541043 12.136657414762109 
   125     0.125000  0.004857231  0.000038061 -0.467074106 -0.884218174  0.000000000000000000 -33.928277970  12.231637019  33.928277970  0.000000077204880    23.549979 12.231637019093355 
   126     0.126000  0.004895292  0.000038050 -0.467934303 -0.883763253  0.000000000000000000 -33.945742695  12.325122065  33.945742695  0.000000077164128    23.558889 12.325122065219851 
