# DTStamp_FHdata_calc_accn_t (tangential acceleration) 2023-06-06 01:59:38 184192558 
# N[1] rtime[2], u[3], u_next[4], curr_alpha[5], curr_beta[6], curr_norm_accn[7], min_tang_accn[8], curr_tang_accn[9], max_tang_accn[10] eps[11] rho[12] check_tang_accn[13] 
     0     0.000000  0.000000000  0.000047712 -0.351376765 -0.936234142  0.000000000000000000 -32.043266361   0.000000000  32.043266361  0.000000120729372    22.222222  0.000000000000000 
     1     0.001000  0.000047712  0.000047688 -0.352570426 -0.935785282 -0.000000000000909495 -32.058636277  19.166239590  32.058636277  0.000000120613209    22.237065 19.166239589790074 
     2     0.002000  0.000095400  0.000047664 -0.353762352 -0.935335340  0.000000000000000000 -32.074058057   1.113312039  32.074058057  0.000000120497583    22.251865  1.113312039318085 
     3     0.003000  0.000143064  0.000047640 -0.354952546 -0.934884319 -0.000000000000909495 -32.089531708   1.168609613  32.089531708  0.000000120382492    22.266622  1.168609612954938 
     4     0.004000  0.000190704  0.000047616 -0.356141013 -0.934432223  0.000000000000000000 -32.105057238   1.226062422  32.105057238  0.000000120267933    22.281338  1.226062421930001 
     5     0.005000  0.000238320  0.000047593 -0.357327756 -0.933979055  0.000000000000000000 -32.120634655   1.285720858  32.120634655  0.000000120153905    22.296012  1.285720858082109 
     6     0.006000  0.000285913  0.000047569 -0.358512779 -0.933524819  0.000000000000000000 -32.136263970   1.347634736  32.136263970  0.000000120040404    22.310643  1.347634735763416 
     7     0.007000  0.000333482  0.000047545 -0.359696087 -0.933069518  0.000000000000000000 -32.151945194   1.411853198  32.151945194  0.000000119927430    22.325233  1.411853198227810 
     8     0.008000  0.000381027  0.000047522 -0.360877683 -0.932613156  0.000000000000000000 -32.167678337   1.478424605  32.167678337  0.000000119814979    22.339780  1.478424604674885 
     9     0.009000  0.000428549  0.000047499 -0.362057572 -0.932155735  0.000000000000000000 -32.183463412   1.547396423  32.183463412  0.000000119703049    22.354286  1.547396423233979 
    10     0.010000  0.000476048  0.000047475 -0.363235757 -0.931697260  0.000000000000000000 -32.199300432   1.618815130  32.199300432  0.000000119591638    22.368749  1.618815129561663 
    11     0.011000  0.000523523  0.000047452 -0.364412242 -0.931237734  0.000000000000000000 -32.215189412   1.692726098  32.215189412  0.000000119480744    22.383171  1.692726098189004 
    12     0.012000  0.000570975  0.000047429 -0.365587032 -0.930777160  0.000000000000000000 -32.231130366   1.769173477  32.231130366  0.000000119370364    22.397552  1.769173477104612 
    13     0.013000  0.000618405  0.000047406 -0.366760129 -0.930315542  0.000000000000000000 -32.247123310   1.848200095  32.247123310  0.000000119260497    22.411890  1.848200094898854 
    14     0.014000  0.000665811  0.000047383 -0.367931539 -0.929852882  0.000000000000000000 -32.263168261   1.929847336  32.263168261  0.000000119151139    22.426187  1.929847335995313 
    15     0.015000  0.000713194  0.000047361 -0.369101264 -0.929389185  0.000000000000000000 -32.279265235   2.014155049  32.279265235  0.000000119042290    22.440442  2.014155048953095 
    16     0.016000  0.000760555  0.000047338 -0.370269310 -0.928924452  0.000000000000000000 -32.295414251   2.101161397  32.295414251  0.000000118933947    22.454656  2.101161397343856 
    17     0.017000  0.000807893  0.000047315 -0.371435679 -0.928458689  0.000000000000909495 -32.311615329   2.190902802  32.311615329  0.000000118826107    22.468828  2.190902802011327 
    18     0.018000  0.000855208  0.000047293 -0.372600375 -0.927991897  0.000000000000000000 -32.327868488   2.283413769  32.327868488  0.000000118718769    22.482959  2.283413768649621 
    19     0.019000  0.000902501  0.000047270 -0.373763402 -0.927524080  0.000000000000909495 -32.344173748   2.378726840  32.344173748  0.000000118611930    22.497048  2.378726839638710 
    20     0.020000  0.000949771  0.000047248 -0.374924765 -0.927055241 -0.000000000000909495 -32.360531132   2.476872446  32.360531132  0.000000118505588    22.511096  2.476872446111486 
    21     0.021000  0.000997020  0.000047226 -0.376084466 -0.926585384  0.000000000000000000 -32.376940662   2.577878809  32.376940662  0.000000118399742    22.525102  2.577878809241485 
    22     0.022000  0.001044245  0.000047204 -0.377242511 -0.926114511  0.000000000000909495 -32.393402360   2.681771833  32.393402360  0.000000118294389    22.539067  2.681771832504835 
    23     0.023000  0.001091449  0.000047182 -0.378398901 -0.925642626  0.000000000000000000 -32.409916251   2.788575060  32.409916251  0.000000118189527    22.552992  2.788575060284314 
    24     0.024000  0.001138631  0.000047160 -0.379553641 -0.925169732  0.000000000000000000 -32.426482360   2.898309448  32.426482360  0.000000118085155    22.566874  2.898309447895132 
    25     0.025000  0.001185791  0.000047138 -0.380706736 -0.924695832 -0.000000000000909495 -32.443100713   3.010993412  32.443100713  0.000000117981269    22.580716  3.010993411524665 
    26     0.026000  0.001232929  0.000047116 -0.381858188 -0.924220928  0.000000000000000000 -32.459771335   3.126642629  32.459771335  0.000000117877868    22.594517  3.126642629387804 
    27     0.027000  0.001280045  0.000047094 -0.383008001 -0.923745025 -0.000000000000909495 -32.476494254   3.245270013  32.476494254  0.000000117774951    22.608277  3.245270013201143 
    28     0.028000  0.001327139  0.000047073 -0.384156179 -0.923268125  0.000000000000000000 -32.493269498   3.366885598  32.493269498  0.000000117672514    22.621995  3.366885597527389 
    29     0.029000  0.001374212  0.000047051 -0.385302725 -0.922790231  0.000000000000000000 -32.510097096   3.491496444  32.510097096  0.000000117570557    22.635673  3.491496444352010 
    30     0.030000  0.001421263  0.000047030 -0.386447644 -0.922311346  0.000000000000909495 -32.526977077   3.619106630  32.526977077  0.000000117469077    22.649310  3.619106629539029 
    31     0.031000  0.001468293  0.000047009 -0.387590939 -0.921831473  0.000000000000000000 -32.543909473   3.749717084  32.543909473  0.000000117368072    22.662906  3.749717084180787 
    32     0.032000  0.001515302  0.000046987 -0.388732613 -0.921350615  0.000000000000000000 -32.560894314   3.883325588  32.560894314  0.000000117267540    22.676461  3.883325588215150 
    33     0.033000  0.001562289  0.000046966 -0.389872670 -0.920868775  0.000000000000000000 -32.577931632   4.019926677  32.577931632  0.000000117167480    22.689975  4.019926677103102 
    34     0.034000  0.001609255  0.000046945 -0.391011114 -0.920385956  0.000000000000000000 -32.595021461   4.159511630  32.595021461  0.000000117067889    22.703449  4.159511629621554 
    35     0.035000  0.001656201  0.000046924 -0.392147948 -0.919902161  0.000000000000000000 -32.612163834   4.302068400  32.612163834  0.000000116968766    22.716882  4.302068400298801 
    36     0.036000  0.001703125  0.000046903 -0.393283176 -0.919417393 -0.000000000000909495 -32.629358785   4.447581452  32.629358785  0.000000116870108    22.730275  4.447581452414251 
    37     0.037000  0.001750028  0.000046882 -0.394416802 -0.918931655  0.000000000000909495 -32.646606350   4.596031979  32.646606350  0.000000116771914    22.743627  4.596031978764653 
    38     0.038000  0.001796910  0.000046862 -0.395548828 -0.918444949  0.000000000000000000 -32.663906565   4.747397620  32.663906565  0.000000116674183    22.756938  4.747397619660837 
    39     0.039000  0.001843772  0.000046841 -0.396679259 -0.917957279 -0.000000000000909495 -32.681259466   4.901652621  32.681259466  0.000000116576911    22.770209  4.901652620879673 
    40     0.040000  0.001890613  0.000046820 -0.397808098 -0.917468646  0.000000000000000000 -32.698665091   5.058767529  32.698665091  0.000000116480098    22.783440  5.058767528998323 
    41     0.041000  0.001937434  0.000046800 -0.398935348 -0.916979055  0.000000000000000000 -32.716123480   5.218709769  32.716123480  0.000000116383741    22.796630  5.218709769019419 
    42     0.042000  0.001984234  0.000046780 -0.400061014 -0.916488508  0.000000000000000000 -32.733634670   5.381442794  32.733634670  0.000000116287838    22.809780  5.381442793654490 
    43     0.043000  0.002031013  0.000046759 -0.401185097 -0.915997007 -0.000000000000909495 -32.751198702   5.546926803  32.751198702  0.000000116192389    22.822889  5.546926802931424 
    44     0.044000  0.002077773  0.000046739 -0.402307603 -0.915504556  0.000000000000000000 -32.768815616   5.715118552  32.768815616  0.000000116097391    22.835958  5.715118552420656 
    45     0.045000  0.002124512  0.000046719 -0.403428534 -0.915011157  0.000000000000909495 -32.786485455   5.885971010  32.786485455  0.000000116002842    22.848987  5.885971009706892 
    46     0.046000  0.002171231  0.000046699 -0.404547894 -0.914516813 -0.000000000000909495 -32.804208261   6.059433959  32.804208261  0.000000115908740    22.861976  6.059433958759241 
    47     0.047000  0.002217930  0.000046679 -0.405665686 -0.914021527  0.000000000000000000 -32.821984076   6.235453621  32.821984076  0.000000115815085    22.874925  6.235453620561437 
    48     0.048000  0.002264608  0.000046659 -0.406781913 -0.913525301  0.000000000000000000 -32.839812945   6.413972860  32.839812945  0.000000115721873    22.887834  6.413972859637740 
    49     0.049000  0.002311268  0.000046639 -0.407896579 -0.913028138  0.000000000000000000 -32.857694912   6.594930906  32.857694912  0.000000115629104    22.900703  6.594930906143409 
    50     0.050000  0.002357907  0.000046620 -0.409009688 -0.912530041  0.000000000000000000 -32.875630023   6.778264038  32.875630023  0.000000115536776    22.913532  6.778264037847093 
    51     0.051000  0.002404526  0.000046600 -0.410121243 -0.912031012  0.000000000000909495 -32.893618324   6.963905231  32.893618324  0.000000115444886    22.926320  6.963905231085338 
    52     0.052000  0.002451126  0.000046580 -0.411231246 -0.911531054  0.000000000000000000 -32.911659862   7.151783800  32.911659862  0.000000115353434    22.939069  7.151783799858480 
    53     0.053000  0.002497707  0.000046561 -0.412339702 -0.911030170  0.000000000000000000 -32.929754685   7.341826636  32.929754685  0.000000115262417    22.951778  7.341826635521493 
    54     0.054000  0.002544268  0.000046541 -0.413446614 -0.910528362  0.000000000000000000 -32.947902841   7.533956717  32.947902841  0.000000115171834    22.964448  7.533956717116319 
    55     0.055000  0.002590809  0.000046522 -0.414551984 -0.910025633 -0.000000000000909495 -32.966104381   7.728095019  32.966104381  0.000000115081684    22.977077  7.728095018942171 
    56     0.056000  0.002637331  0.000046503 -0.415655817 -0.909521985  0.000000000000000000 -32.984359353   7.924158605  32.984359353  0.000000114991964    22.989667  7.924158605233961 
    57     0.057000  0.002683834  0.000046484 -0.416758116 -0.909017422  0.000000000000000000 -33.002667809   8.122062583  33.002667809  0.000000114902673    23.002217  8.122062582616717 
    58     0.058000  0.002730318  0.000046465 -0.417858883 -0.908511945  0.000000000000000000 -33.021029801   8.321718731  33.021029801  0.000000114813809    23.014728  8.321718731449435 
    59     0.059000  0.002776783  0.000046446 -0.418958123 -0.908005557  0.000000000000000000 -33.039445381   8.523036615  33.039445381  0.000000114725371    23.027199  8.523036614584589 
    60     0.060000  0.002823228  0.000046427 -0.420055838 -0.907498261  0.000000000000000000 -33.057914602   8.725923046  33.057914602  0.000000114637358    23.039630  8.725923046310369 
    61     0.061000  0.002869655  0.000046408 -0.421152032 -0.906990059  0.000000000000000000 -33.076437518   8.930282665  33.076437518  0.000000114549767    23.052022  8.930282665158717 
    62     0.062000  0.002916063  0.000046389 -0.422246707 -0.906480953  0.000000000000000000 -33.095014184   9.136017556  33.095014184  0.000000114462596    23.064375  9.136017555732122 
    63     0.063000  0.002962453  0.000046371 -0.423339868 -0.905970947  0.000000000000000000 -33.113644656   9.343027928  33.113644656  0.000000114375846    23.076688  9.343027928039039 
    64     0.064000  0.003008823  0.000046352 -0.424431517 -0.905460042  0.000000000000000000 -33.132328989   9.551211714  33.132328989  0.000000114289513    23.088962  9.551211713708929 
    65     0.065000  0.003055175  0.000046334 -0.425521657 -0.904948241  0.000000000000000000 -33.151067242   9.760465027  33.151067242  0.000000114203596    23.101196  9.760465027271014 
    66     0.066000  0.003101509  0.000046315 -0.426610292 -0.904435547  0.000000000000000000 -33.169859471   9.970682538  33.169859471  0.000000114118094    23.113391  9.970682538272712 
    67     0.067000  0.003147824  0.000046297 -0.427697424 -0.903921962  0.000000000000909495 -33.188705735  10.181756466  33.188705735  0.000000114033005    23.125547 10.181756466446423 
    68     0.068000  0.003194121  0.000046278 -0.428783058 -0.903407488 -0.000000000000909495 -33.207606094  10.393578444  33.207606094  0.000000113948329    23.137664 10.393578443934681 
    69     0.069000  0.003240399  0.000046260 -0.429867196 -0.902892128  0.000000000000000000 -33.226560608  10.606038134  33.226560608  0.000000113864062    23.149741 10.606038134411410 
    70     0.070000  0.003286659  0.000046242 -0.430949841 -0.902375883  0.000000000000000000 -33.245569338  10.819024071  33.245569338  0.000000113780204    23.161780 10.819024070641614 
    71     0.071000  0.003332901  0.000046224 -0.432030996 -0.901858758  0.000000000000000000 -33.264632345  11.032424016  33.264632345  0.000000113696753    23.173779 11.032424016404029 
    72     0.072000  0.003379126  0.000046206 -0.433110664 -0.901340753  0.000000000000000000 -33.283749691  11.246124218  33.283749691  0.000000113613708    23.185739 11.246124218002862 
    73     0.073000  0.003425332  0.000046188 -0.434188849 -0.900821871  0.000000000000000000 -33.302921441  11.460010980  33.302921441  0.000000113531067    23.197660 11.460010980264833 
    74     0.074000  0.003471520  0.000046170 -0.435265554 -0.900302115  0.000000000000909495 -33.322147658  11.673968889  33.322147658  0.000000113448829    23.209543 11.673968888920305 
    75     0.075000  0.003517690  0.000046153 -0.436340781 -0.899781486  0.000000000000000000 -33.341428407  11.887883194  33.341428407  0.000000113366992    23.221386 11.887883193887728 
    76     0.076000  0.003563843  0.000046135 -0.437414534 -0.899259988  0.000000000000000000 -33.360763753  12.101637428  33.360763753  0.000000113285556    23.233191 12.101637427963386 
    77     0.077000  0.003609978  0.000046117 -0.438486816 -0.898737622  0.000000000000909495 -33.380153763  12.315115602  33.380153763  0.000000113204518    23.244957 12.315115602402615 
    78     0.078000  0.003656096  0.000046100 -0.439557629 -0.898214390  0.000000000000000000 -33.399598503  12.528203055  33.399598503  0.000000113123876    23.256684 12.528203054542553 
    79     0.079000  0.003702196  0.000046083 -0.440626977 -0.897690296 -0.000000000000909495 -33.419098041  12.740782309  33.419098041  0.000000113043631    23.268372 12.740782309108633 
    80     0.080000  0.003748278  0.000046065 -0.441694863 -0.897165340  0.000000000000000000 -33.438652447  12.952738226  33.438652447  0.000000112963780    23.280021 12.952738226023220 
    81     0.081000  0.003794343  0.000046048 -0.442761290 -0.896639526  0.000000000000000000 -33.458261789  13.163955764  33.458261789  0.000000112884321    23.291632 13.163955764420088 
    82     0.082000  0.003840391  0.000046031 -0.443826260 -0.896112856  0.000000000000000000 -33.477926137  13.374320080  33.477926137  0.000000112805254    23.303204 13.374320080309698 
    83     0.083000  0.003886422  0.000046014 -0.444889778 -0.895585331  0.000000000000000000 -33.497645563  13.583715678  33.497645563  0.000000112726577    23.314738 13.583715677876196 
    84     0.084000  0.003932436  0.000045997 -0.445951845 -0.895056955  0.000000000000000000 -33.517420137  13.792030670  33.517420137  0.000000112648289    23.326233 13.792030670247811 
