# DTStamp_FHdata_calc_accn_t (tangential acceleration) 2023-06-06 01:54:15 942045563 
# N[1] rtime[2], u[3], u_next[4], curr_alpha[5], curr_beta[6], curr_norm_accn[7], min_tang_accn[8], curr_tang_accn[9], max_tang_accn[10] eps[11] rho[12] check_tang_accn[13] 
     0     0.000000  0.000000000  0.000063601 -0.351376765 -0.936234142  0.000000000000000000 -32.043266361   0.000000000  32.043266361  0.000000214528476    22.222222  0.000000000000000 
     1     0.001000  0.000063601  0.000063558 -0.352967679 -0.935635515  0.000000000000000000 -32.063767895  26.039694429  32.063767895  0.000000214253579    22.241999 26.039694429216595 
     2     0.002000  0.000127159  0.000063515 -0.354555510 -0.935034967  0.000000000000000000 -32.084361602   2.027520236  32.084361602  0.000000213980377    22.261702  2.027520236204144 
     3     0.003000  0.000190674  0.000063473 -0.356140269 -0.934432506  0.000000000000000000 -32.105047500   2.161939618  32.105047500  0.000000213708858    22.281329  2.161939617525335 
     4     0.004000  0.000254147  0.000063431 -0.357721964 -0.933828141  0.000000000000000000 -32.125825608   2.303299097  32.125825608  0.000000213439013    22.300881  2.303299096771985 
     5     0.005000  0.000317578  0.000063389 -0.359300605 -0.933221879  0.000000000000909495 -32.146695952   2.451808372  32.146695952  0.000000213170833    22.320359  2.451808372487326 
     6     0.006000  0.000380967  0.000063347 -0.360876201 -0.932613729 -0.000000000000909495 -32.167658557   2.607673252  32.167658557  0.000000212904308    22.339762  2.607673252065561 
     7     0.007000  0.000444315  0.000063306 -0.362448762 -0.932003699  0.000000000000000000 -32.188713451   2.771094850  32.188713451  0.000000212639428    22.359090  2.771094850146719 
     8     0.008000  0.000507621  0.000063265 -0.364018298 -0.931391797  0.000000000000000000 -32.209860667   2.942268792  32.209860667  0.000000212376184    22.378345  2.942268791568191 
     9     0.009000  0.000570886  0.000063224 -0.365584816 -0.930778030  0.000000000000000000 -32.231100238   3.121384391  32.231100238  0.000000212114566    22.397525  3.121384391404622 
    10     0.010000  0.000634110  0.000063183 -0.367148328 -0.930162408  0.000000000000909495 -32.252432202   3.308623831  32.252432202  0.000000211854566    22.416630  3.308623830676684 
    11     0.011000  0.000697293  0.000063143 -0.368708842 -0.929544937  0.000000000000000000 -32.273856598   3.504161315  32.273856598  0.000000211596174    22.435662  3.504161314925438 
    12     0.012000  0.000760436  0.000063102 -0.370266367 -0.928925626 -0.000000000000909495 -32.295373467   3.708162241  32.295373467  0.000000211339381    22.454620  3.708162241429003 
    13     0.013000  0.000823538  0.000063062 -0.371820912 -0.928304481  0.000000000000000000 -32.316982856   3.920782389  32.316982856  0.000000211084178    22.473504  3.920782389482069 
    14     0.014000  0.000886600  0.000063022 -0.373372486 -0.927681511  0.000000000000000000 -32.338684811   4.142167050  32.338684811  0.000000210830556    22.492314  4.142167049535315 
    15     0.015000  0.000949622  0.000062983 -0.374921099 -0.927056724  0.000000000000000000 -32.360479381   4.372450249  32.360479381  0.000000210578507    22.511051  4.372450248966736 
    16     0.016000  0.001012605  0.000062943 -0.376466759 -0.926430126  0.000000000000000000 -32.382366621   4.611753929  32.382366621  0.000000210328021    22.529715  4.611753929091411 
    17     0.017000  0.001075548  0.000062904 -0.378009476 -0.925801726  0.000000000000000000 -32.404346584   4.860187178  32.404346584  0.000000210079089    22.548305  4.860187178288788 
    18     0.018000  0.001138452  0.000062865 -0.379549258 -0.925171531 -0.000000000000909495 -32.426419330   5.117845426  32.426419330  0.000000209831704    22.566822  5.117845426035592 
    19     0.019000  0.001201317  0.000062826 -0.381086114 -0.924539547  0.000000000000000000 -32.448584917   5.384809787  32.448584917  0.000000209585857    22.585266  5.384809786921407 
    20     0.020000  0.001264143  0.000062787 -0.382620052 -0.923905783  0.000000000000000000 -32.470843409   5.661146294  32.470843409  0.000000209341539    22.603636  5.661146293702387 
    21     0.021000  0.001326930  0.000062749 -0.384151082 -0.923270245  0.000000000000000000 -32.493194871   5.946905282  32.493194871  0.000000209098742    22.621934  5.946905281505751 
    22     0.022000  0.001389679  0.000062711 -0.385679213 -0.922632942  0.000000000000000000 -32.515639372   6.242120691  32.515639372  0.000000208857457    22.640160  6.242120691316341 
    23     0.023000  0.001452390  0.000062673 -0.387204452 -0.921993879 -0.000000000000909495 -32.538176982   6.546809586  32.538176982  0.000000208617677    22.658312  6.546809586417027 
    24     0.024000  0.001515063  0.000062635 -0.388726809 -0.921353064  0.000000000000000000 -32.560807774   6.860971484  32.560807774  0.000000208379393    22.676392  6.860971484284897 
